2520.0	1.222	0.0009199999999999999
2550.0	1.2155	0.000892
2570.0	1.2118	0.0008699999999999999
2580.0	1.2079	0.0008900000000000001
2590.0	1.2051	0.00093
2600.0	1.2021	0.00101
2620.0	1.1957	0.00135
2680.0	1.1741	0.0034200000000000003
2730.0	1.1473	0.00792
2780.0	1.1077	0.02
2820.0	1.0674	0.038
2830.0	1.0476	0.052
2850.0	1.0265	0.068
2870.0	1.0036	0.0923
2880.0	0.982	0.127
2900.0	0.965	0.16899999999999998
2920.0	0.9596	0.221
2930.0	0.9727	0.276
2950.0	0.9917	0.312
2970.0	1.0067	0.34700000000000003
2990.0	1.0219	0.38799999999999996
3000.0	1.0427	0.43799999999999994
3020.0	1.0759999999999998	0.493
3040.0	1.1295	0.5539999999999999
3060.0	1.2127	0.612
3080.0	1.3251	0.625
3100.0	1.426	0.593
3120.0	1.4966	0.539
3140.0	1.551	0.491
3160.0	1.5999	0.43799999999999994
3180.0	1.6363	0.37200000000000005
3200.0	1.6502	0.3
3220.0	1.6428	0.23800000000000002
3240.0	1.6269	0.193
3260.0	1.6128	0.158
3280.0	1.5924	0.121
3300.0	1.5733	0.10300000000000001
3320.0	1.5577	0.0836
3350.0	1.5413	0.0668
3370.0	1.5265	0.054
3390.0	1.5114	0.0422
3410.0	1.4973	0.0342
3440.0	1.4845	0.0274
3460.0	1.4721	0.022
3480.0	1.4612	0.0186
3510.0	1.4513	0.0152
3530.0	1.4421	0.0126
3560.0	1.4337	0.0106
3620.0	1.4155	0.008020000000000001
3730.0	1.3942	0.00685
3780.0	1.3873	0.0066
3850.0	1.3773	0.006959999999999999
3970.0	1.3645	0.00916
4100.0	1.3541	0.0111
#4240.0	1.3446	0.0145
#4350.0	1.3388	0.02
#4390.0	1.3381	0.023
#4440.0	1.3385	0.026
#4510.0	1.3405	0.029
#4550.0	1.3429	0.0293
#4560.0	1.3442	0.03
#4580.0	1.3463	0.0285
#4720.0	1.3442	0.0173
#4900.0	1.3345	0.0129
#5000.0	1.329	0.012
#5100.0	1.3233	0.0125
#5200.0	1.318	0.0134
#5260.0	1.3143	0.014
#5400.0	1.3062	0.0175
#5560.0	1.2972	0.024
#5710.0	1.2890000000000001	0.035
#5750.0	1.2873	0.038
#5780.0	1.286	0.042
#5810.0	1.2851	0.046
#5850.0	1.2854	0.052
#5880.0	1.2881	0.057
#6060.0	1.3016	0.069
#6140.0	1.3090000000000002	0.07
#6250.0	1.3172	0.067
#6290.0	1.3189	0.065
#6330.0	1.3204	0.064
#6370.0	1.3219999999999998	0.062
#6410.0	1.3224	0.059
#6450.0	1.3215	0.057
#6490.0	1.3204	0.056
#6580.0	1.3181	0.055
#6670.0	1.3171	0.057
#6760.0	1.3181	0.058
#6900.0	1.3195	0.057
#7040.0	1.3193	0.055
#7140.0	1.319	0.055
#7250.0	1.3191	0.054
#7350.0	1.318	0.052
#7460.0	1.3163	0.052
#7580.0	1.3154	0.052
#7690.0	1.3154	0.052
#7810.0	1.3155	0.05
#7940.0	1.3145	0.047
#8070.0	1.3119	0.043
#8200.0	1.3068	0.039
#8330.0	1.2993	0.037
#8480.0	1.2925	0.039
#8700.0	1.2839	0.04
#8930.0	1.274	0.042
#9090.0	1.2672	0.044
#9260.0	1.2599	0.045
#9520.0	1.2451	0.046
#9800.0	1.2224	0.047
#10000.0	1.1991	0.051
#10200.0	1.1715	0.065
#10300.0	1.1553	0.075
#10400.0	1.137	0.088
